,ID,Nasion_y,Nasion_x,Sella_y,Sella_x,Porion_y,Porion_x,Orbitale_y,Orbitale_x,Pterygoid_y,Pterygoid_x,Basion_y,Basion_x,ANS_y,ANS_x,PNS_y,PNS_x,A point_y,A point_x,B point_y,B point_x,Protuberance menti_y,Protuberance menti_x,Pogonion_y,Pogonion_x,Menton_y,Menton_x,Go-1 Corpuus left_y,Go-1 Corpuus left_x,Go-2 Ramus down_y,Go-2 Ramus down_x,Articulare_y,Articulare_x,R3_y,R3_x,R1_y,R1_x,Maxilla 1 crown_y,Maxilla 1 crown_x,Maxilla 1 root_y,Maxilla 1 root_x,Mandible 1 crown_y,Mandible 1 crown_x,Mandible 1 root_y,Mandible 1 root_x,Maxilla 6 distal_y,Maxilla 6 distal_x,Maxilla 6 root_y,Maxilla 6 root_x,Mandible 6 distal_y,Mandible 6 distal_x,Mandible 6 root_y,Mandible 6 root_x,Glabella_y,Glabella_x,Soft tissue naison_y,Soft tissue naison_x,Dorsum of nose_y,Dorsum of nose_x,pronasale_y,pronasale_x,Colunella_y,Colunella_x,Subnasalle_y,Subnasalle_x,Soft tissue A point_y,Soft tissue A point_x,Labrale superius_y,Labrale superius_x,Upper lip_y,Upper lip_x,Stms_y,Stms_x,Upper embrasure_y,Upper embrasure_x,Lower embrasure_y,Lower embrasure_x,Stmi_y,Stmi_x,Lower lip_y,Lower lip_x,Labial Inferius_y,Labial Inferius_x,Soft tissue b point_y,Soft tissue b point_x,Soft tissue pogonion_y,Soft tissue pogonion_x,Soft tissue Gnathion_y,Soft tissue Gnathion_x,Soft tissue Menton_y,Soft tissue Menton_x,Cervical point_y,Cervical point_x
39,S0039,0.3210862619808307,0.6581469648562299,0.3418530351437701,0.3993610223642173,0.40415335463258784,0.3146964856230032,0.4281150159744409,0.5990415335463258,0.4057507987220447,0.4616613418530352,0.4984025559105431,0.3019169329073482,0.5319488817891374,0.6549520766773163,0.5159744408945687,0.4696485623003195,0.5543130990415336,0.6341853035143771,0.7428115015974441,0.6006389776357828,0.7699680511182109,0.5942492012779552,0.7875399361022364,0.5958466453674122,0.8115015974440895,0.5623003194888179,0.6613418530351438,0.3961661341853035,0.5031948881789138,0.3626198083067093,0.4520766773162939,0.3514376996805112,0.4824281150159744,0.4185303514376997,0.5718849840255591,0.4600638977635783,0.6501597444089456,0.6421725239616614,0.5559105431309904,0.6134185303514377,0.6581469648562299,0.6405750798722045,0.7268370607028753,0.6006389776357828,0.6006389776357828,0.5063897763578274,0.547923322683706,0.5303514376996805,0.6293929712460063,0.5159744408945687,0.6869009584664537,0.4952076677316294,0.28594249201277955,0.6932907348242812,0.3514376996805112,0.6757188498402555,0.4616613418530352,0.7284345047923323,0.5143769968051118,0.7428115015974441,0.5399361022364217,0.7236421725239617,0.5511182108626198,0.6916932907348243,0.5654952076677316,0.6869009584664537,0.6006389776357828,0.6980830670926518,0.6214057507987221,0.7012779552715654,0.6437699680511182,0.6725239616613419,0.6325878594249201,0.646964856230032,-1.0,-1.0,0.6549520766773163,0.6693290734824281,0.6773162939297125,0.6869009584664537,0.6916932907348243,0.6853035143769968,0.7268370607028753,0.6565495207667732,0.7779552715654952,0.6549520766773163,0.8226837060702875,0.6214057507987221,0.8466453674121406,0.5702875399361023,0.8386581469648562,0.4616613418530352
40,S0040,0.26677316293929715,0.7332268370607029,0.3146964856230032,0.512779552715655,0.3993610223642173,0.4376996805111821,0.3753993610223642,0.7172523961661342,0.3785942492012779,0.5702875399361023,0.4840255591054313,0.4376996805111821,0.4824281150159744,0.7747603833865815,0.4888178913738019,0.5926517571884984,0.5015974440894568,0.7651757188498403,0.6613418530351438,0.7635782747603834,0.6916932907348243,0.7699680511182109,0.7140575079872205,0.7747603833865815,0.7428115015974441,0.7523961661341853,0.645367412140575,0.5399361022364217,0.4968051118210863,0.4776357827476038,0.4488817891373802,0.4600638977635783,0.4696485623003195,0.5383386581469649,0.5511182108626198,0.6006389776357828,0.5894568690095847,0.792332268370607,0.5111821086261981,0.7476038338658147,0.5846645367412141,0.7843450479233227,0.6549520766773163,0.7523961661341853,0.5798722044728435,0.6533546325878594,0.512779552715655,0.6693290734824281,0.5990415335463258,0.6693290734824281,0.6581469648562299,0.6677316293929713,0.20926517571884984,0.7715654952076677,0.2891373801916933,0.7651757188498403,0.4089456869009585,0.8482428115015974,0.4568690095846645,0.8738019169329073,0.4904153354632588,0.8546325878594251,0.4968051118210863,0.8178913738019169,0.5095846645367412,0.8146964856230032,0.5527156549520766,0.8322683706070287,0.5766773162939297,0.8450479233226837,0.5862619808306709,0.8258785942492013,0.5942492012779552,0.7955271565495208,0.5878594249201278,0.8306709265175719,0.597444089456869,0.829073482428115,0.610223642172524,0.8482428115015974,0.6246006389776357,0.8402555910543131,0.6517571884984026,0.8242811501597445,0.7060702875399361,0.8322683706070287,0.755591054313099,0.8083067092651757,0.7731629392971247,0.7587859424920128,0.8035143769968051,0.6725239616613419
41,S0041,0.3242811501597444,0.7028753993610224,0.3562300319488818,0.42971246006389774,0.4121405750798722,0.3434504792332269,0.4329073482428115,0.6485623003194888,0.4169329073482428,0.4936102236421725,0.4888178913738019,0.32907348242811496,0.5287539936102237,0.7012779552715654,0.5239616613418531,0.5015974440894568,0.549520766773163,0.6853035143769968,0.7108626198083067,0.6645367412140575,0.7396166134185304,0.6661341853035144,0.7571884984025559,0.6661341853035144,0.7843450479233227,0.6389776357827476,0.6581469648562299,0.41533546325878595,0.4984025559105431,0.3817891373801917,0.4536741214057508,0.3738019169329074,0.4936102236421725,0.4424920127795527,0.5702875399361023,0.4920127795527157,0.6421725239616614,0.694888178913738,0.5543130990415336,0.6661341853035144,0.6437699680511182,0.6884984025559105,0.707667731629393,0.6533546325878594,0.6006389776357828,0.5463258785942492,0.5447284345047924,0.5686900958466453,0.6230031948881789,0.5527156549520766,0.6805111821086262,0.5319488817891374,0.28594249201277955,0.7348242811501597,0.35782747603833864,0.7108626198083067,0.4680511182108626,0.7667731629392971,0.5015974440894568,0.7811501597444089,0.5287539936102237,0.7619808306709265,0.5431309904153354,0.7284345047923323,0.5543130990415336,0.7284345047923323,0.5894568690095847,0.7396166134185304,0.6070287539936102,0.7476038338658147,0.6246006389776357,0.7268370607028753,0.6198083067092651,0.7028753993610224,0.645367412140575,0.694888178913738,0.6389776357827476,0.7188498402555911,0.6613418530351438,0.7412140575079872,0.6821086261980831,0.7364217252396166,0.7028753993610224,0.7108626198083067,0.7428115015974441,0.7092651757188498,0.7875399361022364,0.6884984025559105,0.8067092651757188,0.6405750798722045,0.7987220447284346,0.48722044728434494
42,S0042,0.30990415335463256,0.7843450479233227,0.3242811501597444,0.5319488817891374,0.4217252396166134,0.4456869009584665,0.41373801916932906,0.744408945686901,0.4009584664536741,0.6006389776357828,0.5063897763578274,0.4504792332268371,0.5207667731629393,0.7907348242811502,0.5111821086261981,0.6134185303514377,0.5335463258785943,0.7747603833865815,0.6741214057507987,0.7827476038338658,0.7028753993610224,0.7891373801916933,0.7188498402555911,0.7907348242811502,0.7507987220447284,0.7667731629392971,0.6932907348242812,0.547923322683706,0.5207667731629393,0.4952076677316294,0.4776357827476038,0.4776357827476038,0.5047923322683706,0.5623003194888179,0.5718849840255591,0.6214057507987221,0.597444089456869,0.7875399361022364,0.5335463258785943,0.7523961661341853,0.610223642172524,0.792332268370607,0.6741214057507987,0.7667731629392971,0.5862619808306709,0.6629392971246006,0.5239616613418531,0.6773162939297125,0.6038338658146964,0.6757188498402555,0.6629392971246006,0.670926517571885,0.26677316293929715,0.8194888178913738,0.3418530351437701,0.805111821086262,0.4488817891373802,0.8722044728434505,0.4968051118210863,0.8865814696485623,0.5207667731629393,0.8674121405750799,0.5287539936102237,0.8322683706070287,0.5415335463258786,0.8306709265175719,0.5750798722044729,0.8450479233226837,0.5958466453674122,0.8498402555910544,0.6118210862619808,0.8306709265175719,0.6022364217252396,0.7955271565495208,0.6134185303514377,0.7987220447284346,0.610223642172524,0.8226837060702875,0.6277955271565495,0.8498402555910544,0.6437699680511182,0.8402555910543131,0.6645367412140575,0.8226837060702875,0.7156549520766773,0.8306709265175719,0.7619808306709265,0.8146964856230032,0.7843450479233227,0.7763578274760383,0.8354632587859425,0.6485623003194888
43,S0043,0.3258785942492013,0.6693290734824281,0.30990415335463256,0.426517571884984,0.3897763578274761,0.33386581469648563,0.4185303514376997,0.6198083067092651,0.3961661341853035,0.4888178913738019,0.4824281150159744,0.3274760383386581,0.5335463258785943,0.6773162939297125,0.5015974440894568,0.4888178913738019,0.5511182108626198,0.6677316293929713,0.6996805111821086,0.6421725239616614,0.7332268370607029,0.645367412140575,0.7492012779552716,0.6421725239616614,0.768370607028754,0.6118210862619808,0.6629392971246006,0.40415335463258784,0.4984025559105431,0.365814696485623,0.4520766773162939,0.36421725239616615,0.4664536741214058,0.4313099041533546,0.549520766773163,0.48722044728434494,0.6293929712460063,0.6853035143769968,0.5415335463258786,0.645367412140575,0.6198083067092651,0.6773162939297125,0.6884984025559105,0.6373801916932907,0.5798722044728435,0.5399361022364217,0.5239616613418531,0.5638977635782748,0.6054313099041534,0.5463258785942492,0.6645367412140575,0.5223642172523961,0.28753993610223644,0.7028753993610224,0.3562300319488818,0.6869009584664537,0.4488817891373802,0.7460063897763578,0.4984025559105431,0.7667731629392971,0.5255591054313099,0.7539936102236422,0.5415335463258786,0.7332268370607029,0.5511182108626198,0.7236421725239617,0.5798722044728435,0.7348242811501597,0.6054313099041534,0.7396166134185304,0.6246006389776357,0.7236421725239617,0.6150159744408946,0.6869009584664537,0.6293929712460063,0.6869009584664537,0.6277955271565495,0.7156549520766773,0.646964856230032,0.7268370607028753,0.670926517571885,0.7236421725239617,0.6900958466453674,0.6980830670926518,0.7332268370607029,0.6900958466453674,0.7731629392971247,0.6565495207667732,0.7907348242811502,0.6150159744408946,0.7731629392971247,0.4920127795527157
44,S0044,0.30990415335463256,0.7731629392971247,0.3434504792332269,0.5255591054313099,0.4089456869009585,0.4504792332268371,0.426517571884984,0.7300319488817891,0.4089456869009585,0.5862619808306709,0.4856230031948882,0.4440894568690096,0.5207667731629393,0.7891373801916933,0.5255591054313099,0.6022364217252396,0.5399361022364217,0.7795527156549521,0.6932907348242812,0.7619808306709265,0.7268370607028753,0.7587859424920128,0.7492012779552716,0.7635782747603834,0.7747603833865815,0.7364217252396166,0.6837060702875399,0.5271565495207667,0.5191693290734825,0.4840255591054313,0.4568690095846645,0.4728434504792332,0.4952076677316294,0.5511182108626198,0.5750798722044729,0.6086261980830671,0.6325878594249201,0.8178913738019169,0.5591054313099042,0.7667731629392971,0.6166134185303515,0.7987220447284346,0.6837060702875399,0.7523961661341853,0.6118210862619808,0.6693290734824281,0.5463258785942492,0.6869009584664537,0.6246006389776357,0.6725239616613419,0.6773162939297125,0.6677316293929713,0.2795527156549521,0.7987220447284346,0.3482428115015975,0.7875399361022364,0.4472843450479233,0.8562300319488818,0.48722044728434494,0.8738019169329073,0.5239616613418531,0.8562300319488818,0.5319488817891374,0.8338658146964856,0.5415335463258786,0.8354632587859425,0.5782747603833865,0.8498402555910544,0.597444089456869,0.8594249201277955,0.6246006389776357,0.8434504792332268,0.6230031948881789,0.8258785942492013,0.6293929712460063,0.8130990415335463,0.6309904153354633,0.8354632587859425,0.6549520766773163,0.8466453674121406,0.6757188498402555,0.8466453674121406,0.6869009584664537,0.8162939297124601,0.7396166134185304,0.8130990415335463,0.7827476038338658,0.7843450479233227,0.8019169329073482,0.7396166134185304,0.8194888178913738,0.6325878594249201
45,S0045,0.3162939297124601,0.7188498402555911,0.3306709265175719,0.4361022364217253,0.40415335463258784,0.3306709265175719,0.42971246006389774,0.6533546325878594,0.4009584664536741,0.5015974440894568,0.4808306709265176,0.3162939297124601,0.5415335463258786,0.7060702875399361,0.5159744408945687,0.4984025559105431,0.5654952076677316,0.6869009584664537,0.731629392971246,0.6485623003194888,0.7667731629392971,0.6501597444089456,0.7907348242811502,0.6485623003194888,0.8146964856230032,0.6166134185303515,0.7028753993610224,0.3881789137380192,0.512779552715655,0.3562300319488818,0.4536741214057508,0.3498402555910543,0.4984025559105431,0.4313099041533546,0.5830670926517572,0.4920127795527157,0.6661341853035144,0.6932907348242812,0.5702875399361023,0.6677316293929713,0.6565495207667732,0.6853035143769968,0.7204472843450479,0.6389776357827476,0.6118210862619808,0.5591054313099042,0.5527156549520766,0.5814696485623003,0.6246006389776357,0.5623003194888179,0.6932907348242812,0.5431309904153354,0.28434504792332266,0.7571884984025559,0.35782747603833864,0.7364217252396166,0.4728434504792332,0.7955271565495208,0.5207667731629393,0.8099041533546326,0.549520766773163,0.7875399361022364,0.5591054313099042,0.7523961661341853,0.5750798722044729,0.7412140575079872,0.6150159744408946,0.7539936102236422,0.6357827476038339,0.7571884984025559,0.6661341853035144,0.7332268370607029,0.6565495207667732,0.7028753993610224,0.6677316293929713,0.6884984025559105,0.6677316293929713,0.7172523961661342,0.6916932907348243,0.7396166134185304,0.7108626198083067,0.7332268370607029,0.7412140575079872,0.7012779552715654,0.7907348242811502,0.7044728434504792,0.8322683706070287,0.6821086261980831,0.8546325878594251,0.6230031948881789,0.8833865814696485,0.4968051118210863
46,S0046,0.3083067092651757,0.7252396166134185,0.3562300319488818,0.5095846645367412,0.41373801916932906,0.42971246006389774,0.4089456869009585,0.6932907348242812,0.4009584664536741,0.5654952076677316,0.48722044728434494,0.4329073482428115,0.4680511182108626,0.7348242811501597,0.4856230031948882,0.5814696485623003,0.4936102236421725,0.7252396166134185,0.646964856230032,0.7060702875399361,0.6693290734824281,0.6996805111821086,0.6837060702875399,0.7028753993610224,0.7028753993610224,0.6821086261980831,0.6150159744408946,0.5095846645367412,0.4888178913738019,0.4696485623003195,0.4536741214057508,0.4616613418530352,0.4696485623003195,0.5287539936102237,0.5271565495207667,0.5910543130990416,0.5670926517571885,0.7412140575079872,0.4936102236421725,0.707667731629393,0.5766773162939297,0.7300319488817891,0.6389776357827476,0.6900958466453674,0.5287539936102237,0.6038338658146964,0.4776357827476038,0.6341853035143771,0.5575079872204473,0.6006389776357828,0.6118210862619808,0.5846645367412141,0.2747603833865815,0.755591054313099,0.3402555910543131,0.7396166134185304,0.41373801916932906,0.7763578274760383,0.43929712460063897,0.7891373801916933,0.4600638977635783,0.7763578274760383,0.476038338658147,0.7635782747603834,0.4856230031948882,0.7603833865814696,0.5175718849840255,0.7779552715654952,0.5415335463258786,0.7827476038338658,0.5638977635782748,0.7715654952076677,0.5559105431309904,0.7460063897763578,0.5654952076677316,0.7460063897763578,0.5654952076677316,0.7619808306709265,0.5862619808306709,0.7779552715654952,0.6006389776357828,0.7763578274760383,0.6214057507987221,0.7571884984025559,0.6597444089456869,0.7460063897763578,0.7028753993610224,0.7172523961661342,0.7204472843450479,0.6773162939297125,0.7108626198083067,0.5623003194888179
47,S0047,0.2763578274760383,0.7284345047923323,0.3146964856230032,0.5095846645367412,0.38338658146964855,0.4345047923322684,0.3801916932907348,0.707667731629393,0.3769968051118211,0.5782747603833865,0.4520766773162939,0.4376996805111821,0.4776357827476038,0.7667731629392971,0.476038338658147,0.5910543130990416,0.4952076677316294,0.7587859424920128,0.646964856230032,0.7396166134185304,0.6725239616613419,0.7396166134185304,0.6932907348242812,0.7412140575079872,0.7172523961661342,0.707667731629393,0.6421725239616614,0.5207667731629393,0.4808306709265176,0.4728434504792332,0.4281150159744409,0.4568690095846645,0.4616613418530352,0.5383386581469649,0.5287539936102237,0.597444089456869,0.5782747603833865,0.7731629392971247,0.4952076677316294,0.7412140575079872,0.5782747603833865,0.755591054313099,0.6485623003194888,0.7236421725239617,0.547923322683706,0.6389776357827476,0.4920127795527157,0.6661341853035144,0.5702875399361023,0.6421725239616614,0.6230031948881789,0.6293929712460063,0.23162939297124602,0.7619808306709265,0.305111821086262,0.7571884984025559,0.4121405750798722,0.8322683706070287,0.4488817891373802,0.8514376996805112,0.4792332268370607,0.8338658146964856,0.4904153354632588,0.8130990415335463,0.5,0.8115015974440895,0.5335463258785943,0.8258785942492013,0.547923322683706,0.8322683706070287,0.5750798722044729,0.8083067092651757,0.5654952076677316,0.7763578274760383,0.5910543130990416,0.7619808306709265,0.5846645367412141,0.7955271565495208,0.6070287539936102,0.8146964856230032,0.6293929712460063,0.8130990415335463,0.6437699680511182,0.7843450479233227,0.694888178913738,0.7875399361022364,0.7348242811501597,0.7603833865814696,0.7523961661341853,0.7172523961661342,0.7811501597444089,0.6166134185303515
48,S0048,0.2795527156549521,0.7060702875399361,0.3370607028753993,0.4840255591054313,0.40415335463258784,0.4217252396166134,0.38498402555910544,0.6853035143769968,0.3881789137380192,0.5559105431309904,0.4856230031948882,0.4121405750798722,0.4728434504792332,0.7428115015974441,0.48722044728434494,0.5702875399361023,0.4904153354632588,0.7300319488817891,0.6405750798722045,0.7364217252396166,0.670926517571885,0.7364217252396166,0.6884984025559105,0.7412140575079872,0.7156549520766773,0.7092651757188498,0.6293929712460063,0.5271565495207667,0.4904153354632588,0.46325878594249204,0.4488817891373802,0.4488817891373802,0.4648562300319489,0.5271565495207667,0.5335463258785943,0.5846645367412141,0.5718849840255591,0.7587859424920128,0.5,0.707667731629393,0.5718849840255591,0.7476038338658147,0.6357827476038339,0.7188498402555911,0.5543130990415336,0.6214057507987221,0.4984025559105431,0.6373801916932907,0.5718849840255591,0.6309904153354633,0.6277955271565495,0.6198083067092651,0.23162939297124602,0.7332268370607029,0.30990415335463256,0.7284345047923323,0.3977635782747604,0.805111821086262,0.4376996805111821,0.829073482428115,0.4664536741214058,0.8115015974440895,0.4856230031948882,0.7843450479233227,0.4936102236421725,0.7811501597444089,0.5271565495207667,0.7955271565495208,0.5447284345047924,0.8067092651757188,0.5654952076677316,0.7907348242811502,0.5638977635782748,0.7587859424920128,0.5798722044728435,0.755591054313099,0.5702875399361023,0.7843450479233227,0.597444089456869,0.8019169329073482,0.6150159744408946,0.7971246006389776,0.6309904153354633,0.7779552715654952,0.6805111821086262,0.7875399361022364,0.7236421725239617,0.7635782747603834,0.744408945686901,0.7172523961661342,0.768370607028754,0.5990415335463258
49,S0049,0.33386581469648563,0.7667731629392971,0.30670926517571884,0.5223642172523961,0.3738019169329074,0.4376996805111821,0.4233226837060703,0.7236421725239617,0.3929712460063898,0.5750798722044729,0.4536741214057508,0.4217252396166134,0.5287539936102237,0.7539936102236422,0.4936102236421725,0.5638977635782748,0.5463258785942492,0.7412140575079872,0.6884984025559105,0.6996805111821086,0.7140575079872205,0.6900958466453674,0.7348242811501597,0.6900958466453674,0.7635782747603834,0.6597444089456869,0.6597444089456869,0.4728434504792332,0.4824281150159744,0.4520766773162939,0.4329073482428115,0.4504792332268371,0.4680511182108626,0.5207667731629393,0.5511182108626198,0.5654952076677316,0.6357827476038339,0.755591054313099,0.5543130990415336,0.7236421725239617,0.6198083067092651,0.7364217252396166,0.6773162939297125,0.6869009584664537,0.5814696485623003,0.6086261980830671,0.5255591054313099,0.6373801916932907,0.5958466453674122,0.6086261980830671,0.6533546325878594,0.5926517571884984,0.2939297124600639,0.8115015974440895,0.3690095846645368,0.7843450479233227,0.4776357827476038,0.8338658146964856,0.5191693290734825,0.8466453674121406,0.5415335463258786,0.8226837060702875,0.5447284345047924,0.792332268370607,0.5543130990415336,0.7875399361022364,0.5910543130990416,0.7971246006389776,0.610223642172524,0.8067092651757188,0.6293929712460063,0.7843450479233227,0.6198083067092651,0.7635782747603834,0.6325878594249201,0.7412140575079872,0.6325878594249201,0.7651757188498403,0.6549520766773163,0.7763578274760383,0.6725239616613419,0.7715654952076677,0.6996805111821086,0.7396166134185304,0.7396166134185304,0.7332268370607029,0.7715654952076677,0.7092651757188498,0.7939297124600639,0.6661341853035144,0.8099041533546326,0.5750798722044729
50,S0050,0.33386581469648563,0.7300319488817891,0.35782747603833864,0.4936102236421725,0.4169329073482428,0.4185303514376997,0.4329073482428115,0.6884984025559105,0.41373801916932906,0.5607028753993609,0.4888178913738019,0.4185303514376997,0.5047923322683706,0.7300319488817891,0.5047923322683706,0.5654952076677316,0.5239616613418531,0.7172523961661342,0.6565495207667732,0.7012779552715654,0.6741214057507987,0.6996805111821086,0.6932907348242812,0.7012779552715654,0.7108626198083067,0.6741214057507987,0.6166134185303515,0.5015974440894568,0.5,0.4584664536741214,0.4600638977635783,0.4440894568690096,0.4808306709265176,0.512779552715655,0.5431309904153354,0.5702875399361023,0.5926517571884984,0.7268370607028753,0.5159744408945687,0.6996805111821086,0.5990415335463258,0.7172523961661342,0.6517571884984026,0.6853035143769968,0.5511182108626198,0.5814696485623003,0.4984025559105431,0.6134185303514377,0.5734824281150159,0.5830670926517572,0.6293929712460063,0.5638977635782748,0.3035143769968051,0.7619808306709265,0.3674121405750799,0.7428115015974441,0.41373801916932906,0.7587859424920128,0.4488817891373802,0.7875399361022364,0.4776357827476038,0.7987220447284346,0.5063897763578274,0.7843450479233227,0.5111821086261981,0.7619808306709265,0.5255591054313099,0.7571884984025559,0.549520766773163,0.7731629392971247,0.5910543130990416,0.7587859424920128,0.5878594249201278,0.7300319488817891,0.5878594249201278,0.7284345047923323,0.5782747603833865,0.7603833865814696,0.597444089456869,0.7731629392971247,0.6166134185303515,0.7699680511182109,0.645367412140575,0.7460063897763578,0.6773162939297125,0.7380191693290735,0.7108626198083067,0.7108626198083067,0.7364217252396166,0.6693290734824281,0.7268370607028753,0.5607028753993609
51,S0051,0.2939297124600639,0.707667731629393,0.33386581469648563,0.4664536741214058,0.4009584664536741,0.3785942492012779,0.3929712460063898,0.6837060702875399,0.3929712460063898,0.5319488817891374,0.4856230031948882,0.365814696485623,0.48722044728434494,0.7284345047923323,0.4904153354632588,0.547923322683706,0.5063897763578274,0.7172523961661342,0.646964856230032,0.694888178913738,0.6757188498402555,0.6980830670926518,0.6916932907348243,0.6996805111821086,0.7188498402555911,0.6693290734824281,0.646964856230032,0.4616613418530352,0.4920127795527157,0.42012779552715657,0.4520766773162939,0.4089456869009585,0.4792332268370607,0.4920127795527157,0.5415335463258786,0.549520766773163,0.5894568690095847,0.7332268370607029,0.5111821086261981,0.6980830670926518,0.5830670926517572,0.7172523961661342,0.646964856230032,0.6805111821086262,0.5575079872204473,0.5926517571884984,0.4984025559105431,0.6166134185303515,0.5734824281150159,0.5910543130990416,0.6309904153354633,0.5798722044728435,0.25559105431309903,0.7332268370607029,0.3258785942492013,0.7284345047923323,0.4217252396166134,0.7907348242811502,0.4600638977635783,0.805111821086262,0.4888178913738019,0.7891373801916933,0.5,0.7587859424920128,0.5095846645367412,0.7571884984025559,0.5415335463258786,0.7715654952076677,0.5591054313099042,0.7827476038338658,0.5846645367412141,0.7587859424920128,0.5830670926517572,0.7396166134185304,0.5910543130990416,0.7236421725239617,0.5878594249201278,0.7476038338658147,0.6070287539936102,0.7667731629392971,0.6293929712460063,0.7619808306709265,0.645367412140575,0.7412140575079872,0.6916932907348243,0.7460063897763578,0.731629392971246,0.7236421725239617,0.7492012779552716,0.6693290734824281,0.7603833865814696,0.5303514376996805
52,S0052,0.3019169329073482,0.7971246006389776,0.3466453674121406,0.5623003194888179,0.41373801916932906,0.4712460063897764,0.4249201277955272,0.7587859424920128,0.4089456869009585,0.6166134185303515,0.5063897763578274,0.4616613418530352,0.547923322683706,0.8146964856230032,0.5287539936102237,0.6261980830670927,0.5702875399361023,0.7955271565495208,0.7284345047923323,0.7763578274760383,0.7635782747603834,0.7763578274760383,0.7891373801916933,0.7763578274760383,0.8130990415335463,0.7460063897763578,0.7140575079872205,0.5399361022364217,0.5239616613418531,0.5079872204472844,0.4696485623003195,0.5031948881789138,0.5047923322683706,0.5798722044728435,0.5990415335463258,0.6421725239616614,0.6597444089456869,0.8003194888178914,0.5750798722044729,0.7747603833865815,0.6533546325878594,0.7939297124600639,0.7172523961661342,0.7619808306709265,0.6166134185303515,0.6821086261980831,0.5638977635782748,0.7012779552715654,0.6357827476038339,0.6853035143769968,0.6932907348242812,0.6693290734824281,0.2699680511182109,0.8370607028753994,0.3466453674121406,0.829073482428115,0.4728434504792332,0.8881789137380192,0.5287539936102237,0.9041533546325878,0.5575079872204473,0.8833865814696485,0.5686900958466453,0.8498402555910544,0.5814696485623003,0.8466453674121406,0.6230031948881789,0.8546325878594251,0.6437699680511182,0.8626198083067093,0.6661341853035144,0.84185303514377,0.6597444089456869,0.805111821086262,0.6597444089456869,0.8019169329073482,0.6565495207667732,0.8338658146964856,0.6789137380191693,0.853035143769968,0.7012779552715654,0.8482428115015974,0.7172523961661342,0.8338658146964856,0.7795527156549521,0.8402555910543131,0.8322683706070287,0.8130990415335463,0.853035143769968,0.7587859424920128,-1.0,-1.0
53,S0053,0.305111821086262,0.6853035143769968,0.33865814696485624,0.4233226837060703,0.41373801916932906,0.3306709265175719,0.42012779552715657,0.6373801916932907,0.4121405750798722,0.5015974440894568,0.5015974440894568,0.3258785942492013,0.5207667731629393,0.7012779552715654,0.5255591054313099,0.5047923322683706,0.549520766773163,0.6869009584664537,0.707667731629393,0.6485623003194888,0.7348242811501597,0.6533546325878594,0.755591054313099,0.6629392971246006,0.7971246006389776,0.6357827476038339,0.707667731629393,0.4073482428115016,0.5255591054313099,0.3674121405750799,0.4728434504792332,0.3610223642172524,0.5063897763578274,0.4376996805111821,0.5846645367412141,0.4920127795527157,0.6485623003194888,0.7204472843450479,0.5575079872204473,0.6693290734824281,0.6293929712460063,0.6853035143769968,0.6916932907348243,0.645367412140575,0.6134185303514377,0.5559105431309904,0.5511182108626198,0.5734824281150159,0.6309904153354633,0.547923322683706,0.6869009584664537,0.5383386581469649,0.25878594249201275,0.7332268370607029,0.3306709265175719,0.7060702875399361,0.4456869009584665,0.7635782747603834,0.4920127795527157,0.7875399361022364,0.5287539936102237,0.7699680511182109,0.5431309904153354,0.7300319488817891,0.5511182108626198,0.7300319488817891,0.6022364217252396,0.7492012779552716,0.6230031948881789,0.7571884984025559,0.6437699680511182,0.7412140575079872,0.6325878594249201,0.7124600638977636,0.6437699680511182,0.6980830670926518,0.6389776357827476,0.7284345047923323,0.6661341853035144,0.7412140575079872,0.6789137380191693,0.7300319488817891,0.7012779552715654,0.707667731629393,0.7492012779552716,0.707667731629393,0.7971246006389776,0.6869009584664537,0.8162939297124601,0.6421725239616614,0.8466453674121406,0.5159744408945687
